Tender,Date,Competitors,Bid_value_without_inflation,Winner,Bid_value,Bid_value_inflation_raw_milk_price_adjusted_bid,Collusive_competitor,only_cartels_bidding_on_contract,Number_bids,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
900,1983,35,0.13,1,0.1053071253071253,0.0289071253071253,0,0,3,0.0385,0.0769,0.0,-1.0651,0.0,1.2166,0.3967,0
900,1983,12,0.1327,0,0.1074942732942733,0.0310942732942733,0,0,3,0.0385,0.0769,0.0,-1.0651,0.0,1.2166,0.3967,0
900,1983,113,0.14,0,0.1134076734076734,0.0370076734076734,0,0,3,0.0385,0.0769,0.0,-1.0651,0.0,1.2166,0.3967,0
1226,1984,35,0.125,1,0.097764598540146,0.0236645985401459,0,0,1,0.0,0.0,0.0,-0.8713,0.0,0.0,0.0,0
1574,1985,35,0.125,1,0.0944552186177715,0.0236552186177715,0,0,3,0.0568,0.12,0.0,0.0,0.0,-0.5856,0.3333,0
1574,1985,54,0.134,0,0.101255994358251,0.030455994358251,0,0,3,0.0568,0.12,0.0,0.0,0.0,-0.5856,0.3333,0
1574,1985,113,0.14,0,0.1057898448519041,0.034989844851904,0,0,3,0.0568,0.12,0.0,0.0,0.0,-0.5856,0.3333,0
1936,1986,35,0.127,1,0.0938162702516373,0.0238162702516373,0,0,2,0.0432,0.063,0.0,0.0,0.0,0.0,0.5,0
1936,1986,53,0.135,0,0.0997259565667011,0.0297259565667011,0,0,2,0.0432,0.063,0.0,0.0,0.0,0.0,0.5,0
2318,1987,35,0.127,0,0.0916058566139347,0.0215058566139347,0,0,3,0.0596,0.1111,0.0,0.0,0.0,1.7002,0.5952,0
2318,1987,53,0.126,1,0.0908845506563446,0.0207845506563446,0,0,3,0.0596,0.1111,0.0,0.0,0.0,1.7002,0.5952,0
2318,1987,113,0.14,0,0.1009828340626052,0.0308828340626052,0,0,3,0.0596,0.1111,0.0,0.0,0.0,1.7002,0.5952,0
2728,1988,53,0.1395,1,0.0979516710353866,0.0313516710353866,0,0,3,0.0376,0.0753,0.0,0.0,0.0,1.1521,0.381,0
2728,1988,35,0.15,0,0.1053243774574049,0.0387243774574049,0,0,3,0.0376,0.0753,0.0,0.0,0.0,1.1521,0.381,0
2728,1988,113,0.1425,0,0.1000581585845347,0.0334581585845347,0,0,3,0.0376,0.0753,0.0,0.0,0.0,1.1521,0.381,0
3131,1989,53,0.142,1,0.095769000786782,0.024969000786782,0,0,2,0.0269,0.0387,0.0,0.0,0.0,0.0,0.5,0
3131,1989,113,0.1475,0,0.0994783634933123,0.0286783634933123,0,0,2,0.0269,0.0387,0.0,0.0,0.0,0.0,0.5,0
3504,1990,53,0.1519,0,0.0988826549210206,0.0191826549210206,0,0,3,0.0271,0.0556,0.0298,0.0,0.0,-0.2188,0.3333,0
3504,1990,79,0.1475,1,0.0960183778857837,0.0163183778857837,0,0,3,0.0271,0.0556,0.0298,0.0,0.0,-0.2188,0.3333,0
3504,1990,113,0.1557,0,0.1013563487241798,0.0216563487241798,0,0,3,0.0271,0.0556,0.0298,0.0,0.0,-0.2188,0.3333,0
942,1983,106,0.133,1,0.1077372897372897,0.0313372897372897,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1272,1984,106,0.1306,1,0.1021444525547445,0.0280444525547445,0,0,1,0.0,0.0,0.0,3.3196,0.0,0.0,0.0,0
1617,1985,106,0.1314,1,0.0992913258110014,0.0284913258110013,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1981,1986,106,0.1314,1,0.0970665977249224,0.0270665977249224,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2372,1987,106,0.1353,1,0.097592696061932,0.027492696061932,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2782,1988,12,0.1369999999999999,1,0.0961962647444298,0.0295962647444298,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3185,1989,28,0.1319,1,0.0889572619984264,0.0181572619984264,0,0,2,0.0502,0.0735,0.0,0.0,0.0,0.0,0.5,0
3185,1989,12,0.1416,0,0.0954992289535798,0.0246992289535798,0,0,2,0.0502,0.0735,0.0,0.0,0.0,0.0,0.5,0
3553,1990,28,0.1501,1,0.0977109052247873,0.0180109052247873,0,0,4,0.0309,0.0726,0.0,0.0,3.3079,-1.7408,0.5482,0
3553,1990,12,0.161,0,0.1048065006075334,0.0251065006075334,0,0,4,0.0309,0.0726,0.0,0.0,3.3079,-1.7408,0.5482,0
3553,1990,92,0.159,0,0.1035045565006075,0.0238045565006075,0,0,4,0.0309,0.0726,0.0,0.0,3.3079,-1.7408,0.5482,0
3553,1990,104,0.1588,0,0.1033743620899149,0.0236743620899149,0,0,4,0.0309,0.0726,0.0,0.0,3.3079,-1.7408,0.5482,0
688,1982,32,0.1185,1,0.1004531249999999,0.0244531249999999,0,0,2,0.0148,0.0211,0.0,-1.0778,0.0,0.0,0.5,0
688,1982,73,0.121,0,0.1025723892405063,0.0265723892405063,0,0,2,0.0148,0.0211,0.0,-1.0778,0.0,0.0,0.5,0
93,1980,112,0.135,1,0.135,0.0632,0,0,2,0.0052,0.0074,0.0,-1.4142,0.0,0.0,0.5,0
93,1980,39,0.136,0,0.136,0.0642,0,0,2,0.0052,0.0074,0.0,-1.4142,0.0,0.0,0.5,0
630,1982,112,0.1369999999999999,1,0.1161356803797468,0.0401356803797468,0,0,2,0.0158,0.0226,0.0,-17.4013,0.0,0.0,0.5,0
630,1982,61,0.1401,0,0.1187635680379746,0.0427635680379746,0,0,2,0.0158,0.0226,0.0,-17.4013,0.0,0.0,0.5,0
1971,1986,112,0.124,1,0.0916001378834884,0.0216001378834884,0,0,2,0.0832,0.125,0.0,0.0,0.0,0.0,0.5,0
1971,1986,61,0.1395,0,0.1030501551189245,0.0330501551189245,0,0,2,0.0832,0.125,0.0,0.0,0.0,0.0,0.5,0
2360,1987,112,0.129,1,0.0930484685291147,0.0229484685291147,0,0,2,0.0578,0.0853,0.0,0.0,0.0,0.0,0.5,0
2360,1987,61,0.14,0,0.1009828340626052,0.0308828340626052,0,0,2,0.0578,0.0853,0.0,0.0,0.0,0.0,0.5,0
2770,1988,112,0.129,1,0.0905789646133682,0.0239789646133682,0,0,2,0.1249,0.1938,0.1938,0.0,0.0,0.0,0.5,0
2770,1988,61,0.154,0,0.1081330275229357,0.0415330275229357,0,0,2,0.1249,0.1938,0.1938,0.0,0.0,0.0,0.5,0
3170,1989,112,0.139,0,0.0937457120377655,0.0229457120377655,0,0,3,0.0581,0.1194,0.0,0.0,0.0,1.0339,0.3542,0
3170,1989,61,0.15,0,0.1011644374508261,0.0303644374508261,0,0,3,0.0581,0.1194,0.0,0.0,0.0,1.0339,0.3542,0
3170,1989,110,0.134,1,0.090373564122738,0.019573564122738,0,0,3,0.0581,0.1194,0.0,0.0,0.0,1.0339,0.3542,0
3541,1990,112,0.147,1,0.0956928918590522,0.0159928918590522,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
111,1980,59,0.1297,1,0.1297,0.0579,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
372,1981,59,0.118,1,0.1071499999999999,0.0302499999999999,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
648,1982,59,0.1442,1,0.122239161392405,0.046239161392405,0,0,1,0.0,0.0,0.0,-14.8487,0.0,0.0,0.0,0
951,1983,59,0.13,1,0.1053071253071253,0.0289071253071253,0,0,1,0.0,0.0,0.0,-14.5078,0.0,0.0,0.0,0
1281,1984,59,0.1221,1,0.0954964598540146,0.0213964598540146,0,0,1,0.0,0.0,0.0,65.0995,0.0,0.0,0.0,0
1626,1985,59,0.1281,1,0.0967977080394922,0.0259977080394922,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1990,1986,59,0.1331,1,0.0983224060668734,0.0283224060668734,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2382,1987,59,0.1268,1,0.0914615954224166,0.0213615954224166,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2791,1988,59,0.1239,1,0.0869979357798165,0.0203979357798165,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3193,1989,59,0.1386,1,0.0934759402045633,0.0226759402045633,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
212,1980,3,0.1215,1,0.1215,0.0497,0,0,5,0.0434,0.1111,0.0,-2.4054,0.9663,-0.383,0.25,0
212,1980,2,0.13,0,0.13,0.0582,0,0,5,0.0434,0.1111,0.0,-2.4054,0.9663,-0.383,0.25,0
212,1980,52,0.135,0,0.135,0.0632,0,0,5,0.0434,0.1111,0.0,-2.4054,0.9663,-0.383,0.25,0
212,1980,83,0.128,0,0.128,0.0562,0,0,5,0.0434,0.1111,0.0,-2.4054,0.9663,-0.383,0.25,0
484,1981,10,0.1254,0,0.1138695762711864,0.0369695762711864,0,0,4,0.0721,0.1455,0.14,1.3573,-5.7028,-0.0431,0.4625,0
484,1981,3,0.11,1,0.0998855932203389,0.0229855932203389,0,0,4,0.0721,0.1455,0.14,1.3573,-5.7028,-0.0431,0.4625,0
484,1981,73,0.126,0,0.114414406779661,0.037514406779661,0,0,4,0.0721,0.1455,0.14,1.3573,-5.7028,-0.0431,0.4625,0
484,1981,83,0.1119999999999999,0,0.1017016949152542,0.0248016949152542,0,0,4,0.0721,0.1455,0.14,1.3573,-5.7028,-0.0431,0.4625,0
766,1982,3,0.1135,1,0.0962145965189873,0.0202145965189873,0,0,4,0.081,0.2115,0.0652,1.3018,0.6047,0.5799,0.25,0
766,1982,10,0.1258,0,0.1066413765822784,0.0306413765822784,0,0,4,0.081,0.2115,0.0652,1.3018,0.6047,0.5799,0.25,0
766,1982,86,0.1375,0,0.1165595332278481,0.040559533227848,0,0,4,0.081,0.2115,0.0652,1.3018,0.6047,0.5799,0.25,0
766,1982,104,0.1209,0,0.102487618670886,0.026487618670886,0,0,4,0.081,0.2115,0.0652,1.3018,0.6047,0.5799,0.25,0
1081,1983,10,0.1256,0,0.1017428841428841,0.0253428841428841,0,0,2,0.0716,0.1066,0.0,0.2188,0.0,0.0,0.5,0
1081,1983,3,0.1135,1,0.0919412209412209,0.0155412209412209,0,0,2,0.0716,0.1066,0.0,0.2188,0.0,0.0,0.5,0
1418,1984,3,0.1135,0,0.0887702554744525,0.0146702554744525,0,0,2,0.0063,0.0089,0.0089,0.0,0.0,0.0,0.5,0
1418,1984,10,0.1125,1,0.0879881386861314,0.0138881386861313,0,0,2,0.0063,0.0089,0.0089,0.0,0.0,0.0,0.5,0
1771,1985,3,0.129,1,0.0974777856135402,0.0266777856135401,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2143,1986,3,0.1275,0,0.0941856256463288,0.0241856256463288,0,0,3,0.0353,0.0732,0.0,0.0,0.0,0.0,0.3333,0
2143,1986,6,0.123,1,0.0908614270941054,0.0208614270941054,0,0,3,0.0353,0.0732,0.0,0.0,0.0,0.0,0.3333,0
2143,1986,10,0.132,0,0.0975098241985522,0.0275098241985522,0,0,3,0.0353,0.0732,0.0,0.0,0.0,0.0,0.3333,0
2554,1987,3,0.129,1,0.0930484685291147,0.0229484685291147,0,0,4,0.0493,0.124,0.093,0.0,0.8018,-0.8677,0.2812,0
2554,1987,6,0.141,0,0.1017041400201952,0.0316041400201952,0,0,4,0.0493,0.124,0.093,0.0,0.8018,-0.8677,0.2812,0
2554,1987,73,0.1375,0,0.09917956916863,0.02907956916863,0,0,4,0.0493,0.124,0.093,0.0,0.8018,-0.8677,0.2812,0
2554,1987,86,0.145,0,0.1045893638505553,0.0344893638505553,0,0,4,0.0493,0.124,0.093,0.0,0.8018,-0.8677,0.2812,0
2974,1988,3,0.1285,1,0.0902278833551769,0.0236278833551769,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3367,1989,3,0.133,1,0.0896991345397325,0.0188991345397324,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3708,1990,3,0.154,1,0.1002496962332928,0.0205496962332928,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
112,1980,102,0.118,1,0.118,0.0461999999999999,0,0,2,0.006,0.0085,0.0,-0.202,0.0,0.0,0.5,0
112,1980,6,0.119,0,0.119,0.0471999999999999,0,0,2,0.006,0.0085,0.0,-0.202,0.0,0.0,0.5,0
373,1981,29,0.127,0,0.1153224576271186,0.0384224576271186,0,0,3,0.0302,0.0579,0.0,-1.517,0.0,-1.5971,0.5238,0
373,1981,6,0.128,0,0.1162305084745762,0.0393305084745762,0,0,3,0.0302,0.0579,0.0,-1.517,0.0,-1.5971,0.5238,0
373,1981,73,0.121,1,0.1098741525423728,0.0329741525423728,0,0,3,0.0302,0.0579,0.0,-1.517,0.0,-1.5971,0.5238,0
649,1982,29,0.127,0,0.1076586234177215,0.0316586234177215,0,0,2,0.0763,0.114,0.0,0.0592,0.0,0.0,0.5,0
649,1982,73,0.114,1,0.0966384493670886,0.0206384493670886,0,0,2,0.0763,0.114,0.0,0.0592,0.0,0.0,0.5,0
952,1983,29,0.127,0,0.1028769608769608,0.0264769608769608,0,0,3,0.0349,0.0667,0.0,1.2738,0.0,-1.6301,0.5417,0
952,1983,6,0.128,0,0.1036870156870157,0.0272870156870157,0,0,3,0.0349,0.0667,0.0,1.2738,0.0,-1.6301,0.5417,0
952,1983,73,0.12,1,0.0972065772065772,0.0208065772065772,0,0,3,0.0349,0.0667,0.0,1.2738,0.0,-1.6301,0.5417,0
1282,1984,29,0.125,0,0.097764598540146,0.0236645985401459,0,0,3,0.0202,0.041,0.0,1.8542,0.0,-0.5856,0.3333,0
1282,1984,6,0.127,0,0.0993288321167883,0.0252288321167883,0,0,3,0.0202,0.041,0.0,1.8542,0.0,-0.5856,0.3333,0
1282,1984,73,0.122,1,0.0954182481751824,0.0213182481751824,0,0,3,0.0202,0.041,0.0,1.8542,0.0,-0.5856,0.3333,0
1627,1985,29,0.125,0,0.0944552186177715,0.0236552186177715,0,0,4,0.0368,0.0909,0.0,0.0,-0.4331,0.0,0.25,0
1627,1985,3,0.132,0,0.0997447108603667,0.0289447108603667,0,0,4,0.0368,0.0909,0.0,0.0,-0.4331,0.0,0.25,0
1627,1985,6,0.128,0,0.096722143864598,0.025922143864598,0,0,4,0.0368,0.0909,0.0,0.0,-0.4331,0.0,0.25,0
1627,1985,73,0.121,1,0.0914326516220028,0.0206326516220028,0,0,4,0.0368,0.0909,0.0,0.0,-0.4331,0.0,0.25,0
1991,1986,29,0.123,0,0.0908614270941054,0.0208614270941054,0,0,4,0.0466,0.1148,0.0,0.0,2.2942,1.2594,0.4069,0
1991,1986,3,0.133,0,0.0982485349879352,0.0282485349879351,0,0,4,0.0466,0.1148,0.0,0.0,2.2942,1.2594,0.4069,0
1991,1986,6,0.124,0,0.0916001378834884,0.0216001378834884,0,0,4,0.0466,0.1148,0.0,0.0,2.2942,1.2594,0.4069,0
1991,1986,73,0.1193,1,0.0881281971733884,0.0181281971733884,0,0,4,0.0466,0.1148,0.0,0.0,2.2942,1.2594,0.4069,0
2383,1987,29,0.126,0,0.0908845506563446,0.0207845506563446,0,0,3,0.0217,0.044,0.0,0.0,0.0,-0.7467,0.3333,0
2383,1987,6,0.128,0,0.0923271625715247,0.0222271625715247,0,0,3,0.0217,0.044,0.0,0.0,0.0,-0.7467,0.3333,0
2383,1987,73,0.1226,1,0.0884321104005385,0.0183321104005385,0,0,3,0.0217,0.044,0.0,0.0,0.0,-0.7467,0.3333,0
2792,1988,29,0.127,1,0.0891746395806028,0.0225746395806028,0,0,3,0.0446,0.0866,0.0,0.0,0.0,1.5078,0.4848,0
2792,1988,6,0.138,0,0.0968984272608126,0.0302984272608125,0,0,3,0.0446,0.0866,0.0,0.0,0.0,1.5078,0.4848,0
2792,1988,73,0.129,0,0.0905789646133682,0.0239789646133682,0,0,3,0.0446,0.0866,0.0,0.0,0.0,1.5078,0.4848,0
3195,1989,29,0.146,1,0.098466719118804,0.027666719118804,0,0,2,0.0096,0.0137,0.0,0.0,0.0,0.0,0.5,0
3195,1989,6,0.148,0,0.0998155782848151,0.0290155782848151,0,0,2,0.0096,0.0137,0.0,0.0,0.0,0.0,0.5,0
3560,1990,29,0.157,1,0.1022026123936816,0.0225026123936816,0,0,2,0.0222,0.0318,0.0,0.0,0.0,0.0,0.5,0
3560,1990,6,0.162,0,0.1054574726609963,0.0257574726609963,0,0,2,0.0222,0.0318,0.0,0.0,0.0,0.0,0.5,0
860,1983,73,0.1292,0,0.1046590814590814,0.0282590814590814,0,0,3,0.0466,0.0917,0.0767,6.0669,0.0,-1.5525,0.503,0
860,1983,6,0.131,0,0.1061171801171801,0.0297171801171801,0,0,3,0.0466,0.0917,0.0767,6.0669,0.0,-1.5525,0.503,0
860,1983,8,0.12,1,0.0972065772065772,0.0208065772065772,0,0,3,0.0466,0.0917,0.0767,6.0669,0.0,-1.5525,0.503,0
1180,1984,73,0.1293,1,0.101127700729927,0.027027700729927,0,0,3,0.0066,0.0131,0.0,-11.4506,0.0,0.5195,0.3333,0
1180,1984,3,0.13,0,0.1016751824817518,0.0275751824817518,0,0,3,0.0066,0.0131,0.0,-11.4506,0.0,0.5195,0.3333,0
1180,1984,6,0.131,0,0.102457299270073,0.028357299270073,0,0,3,0.0066,0.0131,0.0,-11.4506,0.0,0.5195,0.3333,0
1522,1985,6,0.135,0,0.1020116361071932,0.0312116361071932,0,0,3,0.0303,0.055,0.0,0.0,0.0,1.7141,0.6126,0
1522,1985,3,0.142,0,0.1073011283497884,0.0365011283497884,0,0,3,0.0303,0.055,0.0,0.0,0.0,1.7141,0.6126,0
1522,1985,73,0.1346,1,0.1017093794076163,0.0309093794076163,0,0,3,0.0303,0.055,0.0,0.0,0.0,1.7141,0.6126,0
1883,1986,6,0.133,0,0.0982485349879352,0.0282485349879351,0,0,3,0.0675,0.144,0.0,0.0,0.0,0.3308,0.3333,0
1883,1986,3,0.143,0,0.1056356428817649,0.0356356428817648,0,0,3,0.0675,0.144,0.0,0.0,0.0,0.3308,0.3333,0
1883,1986,73,0.125,1,0.0923388486728714,0.0223388486728714,0,0,3,0.0675,0.144,0.0,0.0,0.0,0.3308,0.3333,0
2265,1987,6,0.136,0,0.098097610232245,0.027997610232245,0,0,3,0.0447,0.0886,0.0,0.0,0.0,1.3389,0.4294,0
2265,1987,3,0.145,0,0.1045893638505553,0.0344893638505553,0,0,3,0.0447,0.0886,0.0,0.0,0.0,1.3389,0.4294,0
2265,1987,73,0.1332,1,0.0960779535509929,0.0259779535509929,0,0,3,0.0447,0.0886,0.0,0.0,0.0,1.3389,0.4294,0
2676,1988,6,0.136,0,0.0954941022280472,0.0288941022280471,0,0,3,0.0551,0.1163,0.0,0.0,0.0,0.1995,0.3333,0
2676,1988,3,0.144,0,0.1011114023591087,0.0345114023591087,0,0,3,0.0551,0.1163,0.0,0.0,0.0,0.1995,0.3333,0
2676,1988,73,0.129,1,0.0905789646133682,0.0239789646133682,0,0,3,0.0551,0.1163,0.0,0.0,0.0,0.1995,0.3333,0
3085,1989,6,0.146,1,0.098466719118804,0.027666719118804,0,0,3,0.033,0.0616,0.0,0.0,0.0,1.6523,0.5556,0
3085,1989,3,0.155,0,0.1045365853658536,0.0337365853658536,0,0,3,0.033,0.0616,0.0,0.0,0.0,1.6523,0.5556,0
3085,1989,73,0.147,0,0.0991411487018096,0.0283411487018095,0,0,3,0.033,0.0616,0.0,0.0,0.0,1.6523,0.5556,0
3468,1990,6,0.157,0,0.1022026123936816,0.0225026123936816,0,0,2,0.0182,0.0261,0.0,0.0,0.0,0.0,0.5,0
3468,1990,3,0.153,1,0.0995987241798298,0.0198987241798298,0,0,2,0.0182,0.0261,0.0,0.0,0.0,0.0,0.5,0
317,1981,73,0.1164,1,0.1056971186440677,0.0287971186440677,0,0,3,0.0921,0.2027,0.0988,-1.2409,0.0,0.0762,0.3333,0
317,1981,83,0.1279,0,0.1161397033898305,0.0392397033898305,0,0,3,0.0921,0.2027,0.0988,-1.2409,0.0,0.0762,0.3333,0
317,1981,99,0.14,0,0.1271271186440677,0.0502271186440677,0,0,3,0.0921,0.2027,0.0988,-1.2409,0.0,0.0762,0.3333,0
594,1982,73,0.12,0,0.1017246835443037,0.0257246835443037,0,0,4,0.1026,0.2511,0.069,-0.9417,2.8083,1.6267,0.4751,0
594,1982,83,0.1239,0,0.1050307357594936,0.0290307357594936,0,0,4,0.1026,0.2511,0.069,-0.9417,2.8083,1.6267,0.4751,0
594,1982,99,0.145,0,0.122917325949367,0.046917325949367,0,0,4,0.1026,0.2511,0.069,-0.9417,2.8083,1.6267,0.4751,0
594,1982,104,0.1159,1,0.0982490901898734,0.0222490901898734,0,0,4,0.1026,0.2511,0.069,-0.9417,2.8083,1.6267,0.4751,0
895,1983,73,0.1277,1,0.1034439992439992,0.0270439992439992,0,0,3,0.0634,0.1355,0.0,-0.7004,0.0,-0.2589,0.3333,0
895,1983,92,0.1371,0,0.1110585144585144,0.0346585144585144,0,0,3,0.0634,0.1355,0.0,-0.7004,0.0,-0.2589,0.3333,0
895,1983,99,0.145,0,0.1174579474579474,0.0410579474579474,0,0,3,0.0634,0.1355,0.0,-0.7004,0.0,-0.2589,0.3333,0
1221,1984,73,0.1293,1,0.101127700729927,0.027027700729927,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1568,1985,73,0.1346,1,0.1017093794076163,0.0309093794076163,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1932,1986,73,0.125,1,0.0923388486728714,0.0223388486728714,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2313,1987,73,0.1332,1,0.0960779535509929,0.0259779535509929,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2722,1988,73,0.129,1,0.0905789646133682,0.0239789646133682,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3127,1989,73,0.147,1,0.0991411487018096,0.0283411487018095,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3500,1990,104,0.1549,0,0.1008355710814094,0.0211355710814094,0,0,3,0.0175,0.0324,0.0324,0.0,0.0,1.6384,0.5467,0
3500,1990,12,0.1543,1,0.1004449878493317,0.0207449878493317,0,0,3,0.0175,0.0324,0.0324,0.0,0.0,1.6384,0.5467,0
3500,1990,92,0.1593,0,0.1036998481166464,0.0239998481166464,0,0,3,0.0175,0.0324,0.0324,0.0,0.0,1.6384,0.5467,0
81,1980,73,0.1205,1,0.1205,0.0486999999999999,0,0,2,0.0563,0.083,0.083,6.0104,0.0,0.0,0.5,0
81,1980,8,0.1305,0,0.1305,0.0587,0,0,2,0.0563,0.083,0.083,6.0104,0.0,0.0,0.5,0
341,1981,73,0.126,0,0.114414406779661,0.037514406779661,0,0,4,0.0704,0.18,0.18,2.1807,0.2015,0.5554,0.25,0
341,1981,8,0.115,1,0.1044258474576271,0.0275258474576271,0,0,4,0.0704,0.18,0.18,2.1807,0.2015,0.5554,0.25,0
341,1981,83,0.1357,0,0.1232224999999999,0.0463224999999999,0,0,4,0.0704,0.18,0.18,2.1807,0.2015,0.5554,0.25,0
341,1981,104,0.121,0,0.1098741525423728,0.0329741525423728,0,0,4,0.0704,0.18,0.18,2.1807,0.2015,0.5554,0.25,0
616,1982,104,0.1139,1,0.0965536787974683,0.0205536787974683,0,0,3,0.0566,0.1062,0.0,-0.6811,0.0,1.6795,0.5758,0
616,1982,8,0.115,0,0.0974861550632911,0.0214861550632911,0,0,3,0.0566,0.1062,0.0,-0.6811,0.0,1.6795,0.5758,0
616,1982,73,0.126,0,0.1068109177215189,0.0308109177215189,0,0,3,0.0566,0.1062,0.0,-0.6811,0.0,1.6795,0.5758,0
920,1983,73,0.1277,1,0.1034439992439992,0.0270439992439992,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1247,1984,73,0.1293,1,0.101127700729927,0.027027700729927,0,0,2,0.0305,0.0441,0.0,0.8779,0.0,0.0,0.5,0
1247,1984,46,0.135,0,0.1055857664233576,0.0314857664233576,0,0,2,0.0305,0.0441,0.0,0.8779,0.0,0.0,0.5,0
1595,1985,73,0.1346,1,0.1017093794076163,0.0309093794076163,0,0,2,0.0458,0.0669,0.0,0.0,0.0,0.0,0.5,0
1595,1985,92,0.1436,0,0.1085101551480959,0.0377101551480959,0,0,2,0.0458,0.0669,0.0,0.0,0.0,0.0,0.5,0
1956,1986,73,0.133,1,0.0982485349879352,0.0282485349879351,0,0,2,0.1303,0.203,0.0,0.0,0.0,0.0,0.5,0
1956,1986,3,0.16,0,0.1181937263012754,0.0481937263012754,0,0,2,0.1303,0.203,0.0,0.0,0.0,0.0,0.5,0
2340,1987,73,0.144,1,0.1038680578929653,0.0337680578929653,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2751,1988,73,0.1395,1,0.0979516710353866,0.0313516710353866,0,0,2,0.0513,0.0753,0.0,0.0,0.0,0.0,0.5,0
2751,1988,3,0.15,0,0.1053243774574049,0.0387243774574049,0,0,2,0.0513,0.0753,0.0,0.0,0.0,0.0,0.5,0
3153,1989,73,0.147,1,0.0991411487018096,0.0283411487018095,0,0,3,0.0424,0.0884,0.0,0.0,0.0,0.2299,0.3333,0
3153,1989,3,0.16,0,0.1079087332808812,0.0371087332808812,0,0,3,0.0424,0.0884,0.0,0.0,0.0,0.2299,0.3333,0
3153,1989,46,0.153,0,0.1031877261998426,0.0323877261998426,0,0,3,0.0424,0.0884,0.0,0.0,0.0,0.2299,0.3333,0
3525,1990,12,0.1566,1,0.1019422235722964,0.0222422235722964,0,0,3,0.0643,0.1367,0.0,0.0,0.0,-0.7283,0.3333,0
3525,1990,3,0.17,0,0.1106652490886998,0.0309652490886998,0,0,3,0.0643,0.1367,0.0,0.0,0.0,-0.7283,0.3333,0
3525,1990,46,0.178,0,0.1158730255164033,0.0361730255164033,0,0,3,0.0643,0.1367,0.0,0.0,0.0,-0.7283,0.3333,0
1471,1985,112,0.151,1,0.1141019040902679,0.0433019040902679,0,0,2,0.0093,0.0132,0.0132,0.0,0.0,0.0,0.5,0
1471,1985,110,0.153,0,0.1156131875881523,0.0448131875881523,0,0,2,0.0093,0.0132,0.0132,0.0,0.0,0.0,0.5,0
2207,1987,112,0.146,1,0.1053106698081454,0.0352106698081454,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2619,1988,112,0.146,1,0.1025157273918741,0.0359157273918741,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
147,1980,74,0.145,1,0.145,0.0731999999999999,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
414,1981,50,0.148,1,0.1343915254237288,0.0574915254237287,0,0,1,0.0,0.0,0.0,-10.6488,0.0,0.0,0.0,0
691,1982,50,0.148,1,0.1254604430379746,0.0494604430379746,0,0,1,0.0,0.0,0.0,-20.6969,0.0,0.0,0.0,0
1002,1983,50,0.1302,1,0.1054691362691362,0.0290691362691362,0,0,2,0.0513,0.0753,0.0,77.4929,0.0,0.0,0.5,0
1002,1983,99,0.14,0,0.1134076734076734,0.0370076734076734,0,0,2,0.0513,0.0753,0.0,77.4929,0.0,0.0,0.5,0
1337,1984,50,0.139,1,0.1087142335766423,0.0346142335766423,0,0,1,0.0,0.0,0.0,-4.062,0.0,0.0,0.0,0
1680,1985,50,0.1425,0,0.1076789492242595,0.0368789492242595,0,0,2,0.0125,0.0179,0.0,0.0,0.0,0.0,0.5,0
1680,1985,38,0.14,1,0.1057898448519041,0.034989844851904,0,0,2,0.0125,0.0179,0.0,0.0,0.0,0.0,0.5,0
