Tender,Date,Site,Pre-Tender Estimate (PTE),Competitors,Name competitors,Winner,Collusive_competitor,Bid_value,Difference Bid/PTE,Number_bids,Period investigation by JFTC,CV,SPD,DIFFP,RD,KURT,SKEW,KSTEST,Collusive_competitor_original
1288,1164844800,370,18144000.0,763,KYOSHIN,0,0,16820000,0.9733796296296297,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,982,MORIAKIRAKENSETSU,0,0,16830000,0.9739583333333334,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,790,KUWAEKOGYO,0,0,16900000,0.9780092592592593,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,696,MARUNAKADOBOKU,0,0,16900000,0.9780092592592593,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,1253,TOKUHIDEKOGYO,0,0,17000000,0.9837962962962963,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,173,SACHIISHIKENSETSU,0,0,17000000,0.9837962962962963,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,213,IWAISOGOKAIHATSU,0,0,17000000,0.9837962962962963,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,607,ENOBIKOGYO,0,0,17000000,0.9837962962962963,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,1045,MAESEIGUMI,0,0,17056000,0.987037037037037,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1288,1164844800,370,18144000.0,747,MIYAJIMAKENSETSU,0,0,17150000,0.9924768518518519,15,post-amendment,0.0077,0.0269,0.0043,170.9281,-0.8847,0.3202,0.2,0
1289,1164844800,167,150738000.0,87,YABUDOKEN,0,0,116300000,0.8101142379492895,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,340,HIGASHIONNAGUMI,0,0,117440000,0.8180551685706325,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,490,HENNAGUMI,1,0,120430000,0.8388826971301198,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,343,AGARIEKENSETSU,0,0,120580000,0.8399275564224018,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,411,NAGOKENSETSU,0,0,120584000,0.8399554193368627,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,342,HIGASHIKAIHATSU,0,0,120590000,0.839997213708554,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,436,KOKUBAGUMI,0,0,120590000,0.839997213708554,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,384,FUJIKENSETSU,0,0,120590000,0.839997213708554,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,405,HOKUDOKENSETSU,0,0,120596000,0.8400390080802452,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,385,FUJIDOKEN,0,0,120600000,0.840066870994706,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,111,MARUSEIKOMUTEN,0,0,120600000,0.840066870994706,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,1642,NAKAHODODOKEN,0,0,120608000,0.8401225968236278,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,336,TOKASHIKIGUMI,0,0,120616000,0.8401783226525494,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,1538,ZANAMIKENSETSU,0,0,121772000,0.8482307049317359,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,1508,KIMUHIDEKENSETSU,0,0,121900000,0.8491223181944831,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,387,TAKESHIKOKUKENSETSU,0,0,122030000,0.8500278629144609,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,869,YAMASHIROKENSETSU,0,0,122040000,0.850097520200613,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,1325,KITAKATSUKENSETSU,0,0,122100000,0.8505154639175257,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,337,TOKUJIGUMI,0,0,129000000,0.8985789913624965,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,72,OKIDENKO,0,0,129240000,0.9002507662301477,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1289,1164844800,167,150738000.0,868,YAMAGUCHIKENSETSU,0,0,136543000,0.9511214823070493,21,post-amendment,0.0361,0.1741,0.0098,-8.7618,5.3927,2.1555,0.5706,0
1290,1164844800,279,26644800.0,1120,DAITADASHIKENSETSU,1,0,24300000,0.9575977301387137,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,908,AKEBONOKAIHATSU,0,0,24700000,0.9733606557377049,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,827,TAKAHIRAKENSETSU,0,0,24700000,0.9733606557377049,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,1249,TOKUYOSHIGUMI,0,0,24800000,0.9773013871374527,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,93,HIRAKIKUNIKOGYO,0,0,24890000,0.9808480453972257,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,1042,KAWAHIRAGUMI,0,0,25000000,0.9851828499369483,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,1016,MORIDOKEN,0,0,25100000,0.9891235813366961,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,1231,AZUMASHINKAIHATSU,0,0,25100000,0.9891235813366961,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,916,NAODOBOKU,0,0,25100000,0.9891235813366961,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,518,ZAMAMIKENSETSU,0,0,25100000,0.9891235813366961,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,740,MIYAGIJUKIDOBOKU,0,0,25150000,0.9910939470365699,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,981,SHINZATOSANGYO,0,0,25150000,0.9910939470365699,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,1182,NAKAZAKENSETSU,0,0,25200000,0.9930643127364439,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,447,TSUKAZAN,0,0,25200000,0.9930643127364439,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1290,1164844800,279,26644800.0,631,OKISHIMAKENSETSU,0,0,25350000,0.9989754098360656,15,post-amendment,0.0107,0.0432,0.0,0.4915,1.8279,-1.2989,0.3619,0
1291,1164931200,97,59094000.0,46,AJADOBOKU,1,0,46380000,0.82409381663113,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,199,YAMAUCHIGUMI,0,0,47546000,0.8448116560056859,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,84,OKIKUNIKENSETSU,0,0,47830000,0.8498578535891969,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,1656,HIGASHIKENSETSU,0,0,50600000,0.8990760483297797,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,371,NISSHINKAIHATSU,0,0,50970000,0.9056503198294243,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,626,OKISAN,0,0,53400000,0.9488272921108742,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,800,ITSUWAKENSETSU,0,0,53990000,0.9593105899076049,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,809,KOYOWAZADATE,0,0,54000000,0.9594882729211087,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,1602,MAEDAKENSETSU,0,0,54000000,0.9594882729211087,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,259,MAEDAKAIHATSU,0,0,54250000,0.9639303482587065,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,701,MARUNAIJUKI,0,0,54500000,0.9683724235963042,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,278,TAIKOKENSETSU,0,0,54600000,0.9701492537313433,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,1611,OGAKAIHATSU,0,0,55000000,0.9772565742714996,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,1502,TAMATETSUKENSETSU,0,0,56000000,0.9950248756218906,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1291,1164931200,97,59094000.0,433,KAZUKEIGUMI,0,0,56000000,0.9950248756218906,15,post-amendment,0.06,0.2074,0.0313,-3.4506,-0.3913,-0.9763,0.3964,0
1292,1165190400,262,18795000.0,246,SESOKOSANGYO,1,0,17300000,0.9664804469273743,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,1180,NAKATATSURUKOGYO,0,0,17600000,0.9832402234636871,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,923,MATSUKAWAKENSETSU,0,0,17700000,0.9888268156424581,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,534,TAMAKISANGYO,0,0,17763000,0.9923463687150837,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,471,MAEDAGUMI,0,0,17780000,0.9932960893854749,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,876,YAMAKAWAKENSETSU,0,0,17800000,0.994413407821229,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,679,MARUZAKIKENSETSU,0,0,17800000,0.994413407821229,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,1031,ISHIKAWADOKENKOGYO,0,0,17800000,0.994413407821229,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,509,KUKURU,0,0,17800000,0.994413407821229,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,913,KOHAMAKENSETSU,0,0,17804000,0.9946368715083799,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,1414,NOHAKENSETSUKOGYO,0,0,17810000,0.9949720670391061,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,967,SHINJOGUMI,0,0,17840000,0.9966480446927374,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,1233,AZUMASEIKENSETSU,0,0,17890000,0.9994413407821229,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1292,1165190400,262,18795000.0,1340,MANDAKENSETSU,0,0,17900000,1.0,14,post-amendment,0.0085,0.0347,0.0291,-98.9149,6.8125,-2.4282,0.5574,0
1293,1165363200,302,44037000.0,106,MARUJUNGUMI,1,0,40700000,0.9704339532665713,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,1265,HIMUKAEKENSETSU,0,0,41000000,0.977587029089175,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,1699,HORAIKENSETSU,0,0,41000000,0.977587029089175,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,1455,OKISHOKENSETSU,0,0,41000000,0.977587029089175,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,847,MIKIDOBOKU,0,0,41100000,0.9799713876967096,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,1143,TAIYUDOKEN,0,0,41100000,0.9799713876967096,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,293,DAISUSUMUKENSETSU,0,0,41110000,0.980209823557463,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,1502,TAMATETSUKENSETSU,0,0,41200000,0.9823557463042442,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,800,ITSUWAKENSETSU,0,0,41300000,0.9847401049117788,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,1292,HAMAMOTOGUMI,0,0,41400000,0.9871244635193133,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,244,JINKENSETSUKOGYO,0,0,41500000,0.9895088221268479,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,1407,TOMAKENSETSU,0,0,41550000,0.9907010014306151,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1293,1165363200,302,44037000.0,433,KAZUKEIGUMI,0,0,41840000,0.9976156413924654,13,post-amendment,0.0072,0.028,0.0209,-726.0646,0.4318,0.5199,0.1862,0
1294,1165363200,365,16464000.0,1368,YOKODAKENSETSU,1,0,15200000,0.9693877551020408,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,1080,OMIYADOBOKU,0,0,15250000,0.9725765306122449,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,904,JUKEN,0,0,15300000,0.9757653061224489,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,683,MARUHARUKENSETSU,0,0,15330000,0.9776785714285714,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,1164,IKEYAKENSETSU,0,0,15333000,0.9778698979591837,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,368,HIEN,0,0,15350000,0.9789540816326531,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,1551,YAMASHIROKENSETSU,0,0,15350000,0.9789540816326531,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,173,SACHIISHIKENSETSU,0,0,15400000,0.9821428571428571,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,1191,NAKAHODOJUKI,0,0,15450000,0.9853316326530612,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,1464,OKINAWAKENSEKIZAIJIGYO(DO),0,0,15450000,0.9853316326530612,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,1057,SOWAKENSETSU,0,0,15500000,0.9885204081632653,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,747,MIYAJIMAKENSETSU,0,0,15510000,0.9891581632653061,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,1170,CHUOKENSETSU,0,0,15545000,0.9913903061224489,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,953,SHINGAKISETSUBI,0,0,15550000,0.9917091836734694,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1294,1165363200,365,16464000.0,1253,TOKUHIDEKOGYO,0,0,15600000,0.9948979591836735,15,post-amendment,0.0077,0.0263,0.0227,67.1262,-0.9683,-0.0451,0.125,0
1295,1165536000,213,27587700.0,1183,NAKASONEKENSETSU,1,0,21398000,0.8144172946639263,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,157,KANESHIROKIKUKENSETSU,0,0,21900000,0.8335236355332267,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,109,MARUMAKOTOGUMI,0,0,21950000,0.835426657532161,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,1334,MAKINOKENSETSU,0,0,23600000,0.8982263834969932,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,1494,TOMOHIKARIKENSETSU,0,0,23670000,0.9008906142955012,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,54,HANECHISOGYO,0,0,23670000,0.9008906142955012,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,1177,NAKAMOTOGUMI,0,0,23670000,0.9008906142955012,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,172,TAKUMITOMOSHA,0,0,23800000,0.9058384714927304,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,863,YAMAICHIKAIHATSU,0,0,24500000,0.9324807794778107,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,707,MARUTOMOKAIHATSU,0,0,25272000,0.9618634391413565,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,1257,NAURAKENSETSUSANGYO,0,0,25300000,0.9629291314607596,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,379,BITAMAKAIHATSU,0,0,25840000,0.9834817690492502,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,765,KYOWAKOMUTEN,0,0,26100000,0.9933774834437086,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1295,1165536000,213,27587700.0,46,AJADOBOKU,0,0,26150000,0.9952805054426429,14,post-amendment,0.065,0.2221,0.181,-2.5347,-0.9262,-0.2684,0.2491,0
1296,1165536000,276,18043200.0,1519,GODAIKENSETSU,1,0,16400000,0.9543761638733705,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,767,KYOISAMUKAIHATSU,0,0,16500000,0.960195530726257,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,650,UMINISHIKOGYO,0,0,16600000,0.9660148975791434,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,1109,OMORIKENSETSU,0,0,16750000,0.974743947858473,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,703,MARUSHIGERUDOBOKU,0,0,16760000,0.9753258845437617,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,1168,TAKEDAKENSETSU,0,0,16810000,0.9782355679702048,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,690,MARUKIYOSHISANGYO,0,0,16890000,0.9828910614525139,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,866,YAMAKENSETSU,0,0,16900000,0.9834729981378026,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,648,HANAMICHIKENSETSU,0,0,16920000,0.9846368715083799,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,1242,TOYODOKEN,0,0,16970000,0.9875465549348231,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,966,ATARASHIMASARUDOBOKU,0,0,16970000,0.9875465549348231,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,675,MARUMITSUSANGYO,0,0,17050000,0.9922020484171322,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,201,YAMANIHAKAIHATSU,0,0,17080000,0.9939478584729982,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,1477,MARUHIROKAIHATSU,0,0,17120000,0.9962756052141527,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1296,1165536000,276,18043200.0,1232,TOSHINKENSETSUKOGYO,0,0,17180000,0.9997672253258846,15,post-amendment,0.0134,0.0476,0.025,30.1233,-0.2031,-0.6611,0.2487,0
1297,1165881600,352,203700000.0,1673,NANYODOKEN,0,0,164000000,0.845360824742268,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,85,YASHIMAGUMI,0,0,164880000,0.8498969072164948,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,405,HOKUDOKENSETSU,0,0,164899000,0.8499948453608247,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,325,NAKAMOTOKOGYO,1,0,164900000,0.85,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,269,ONAKAGUMI,0,0,164900000,0.85,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,343,AGARIEKENSETSU,0,0,164900000,0.85,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,168,GOYAGUMI,0,0,164900000,0.85,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,868,YAMAGUCHIKENSETSU,0,0,164900000,0.85,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,115,MARUZENGUMI,0,0,164900000,0.85,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,1642,NAKAHODODOKEN,0,0,164900000,0.85,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,1158,TATSUOKENSETSU,0,0,164900000,0.85,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,68,OKIHIDEKENSETSU,0,0,164900000,0.85,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,1721,RUSACHIKENSETSU,0,0,164900000,0.85,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,135,TAMAKENSETSU,0,0,164920000,0.8501030927835052,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,422,RYUKIKENSETSU,0,0,164985000,0.850438144329897,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
1297,1165881600,352,203700000.0,1602,MAEDAKENSETSU,0,0,171250000,0.8827319587628866,20,post-amendment,0.0481,0.1585,0.0055,-87.8167,3.2108,2.0728,0.7121,0
